Dataset,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T,Al-Time
results/other/13_13,0,1,DT,0.9487334266703794,0.8659176006443483,0.9063253896763204,0.8659176006443483,0.867252172849547,0.945180356454604,0,2.5296151638031006,0.25634002685546875,9.322130918502808
results/other/13_13,1,2,DT,0.9486944821449087,0.8659771003969873,0.908837864746199,0.8659771003969873,0.8672027799267006,0.945139431682435,0,2.9589743614196777,0.23481392860412598,9.522049903869629
results/other/13_13,2,3,DT,0.9487587406119353,0.866168222904002,0.906365785397471,0.866168222904002,0.8676096028177813,0.9452075475521583,0,2.9499294757843018,0.2671236991882324,9.886882305145264
results/other/13_13,3,4,DT,0.9488969936773562,0.8662296474243295,0.9063436369061499,0.8662296474243295,0.8675759639121374,0.9453553073026629,0,3.094386339187622,0.25070905685424805,9.299560785293579
results/other/13_13,4,5,DT,0.9487548461593882,0.8661470211253466,0.908706107875792,0.8661470211253466,0.8671883585592971,0.9452042596388585,0,2.9830148220062256,0.23490309715270996,9.303756713867188
results/other/13_13,5,6,DT,0.9486321709041555,0.8656963913914352,0.9060012202329231,0.8656963913914352,0.8668639452765609,0.9450719672637208,0,3.015371084213257,0.2511148452758789,9.46027421951294
results/other/13_13,6,7,DT,0.9489028353561769,0.8667162300474441,0.9089858763663263,0.8667162300474441,0.8681800162109286,0.9453631614969727,0,3.060822010040283,0.25182032585144043,9.292532444000244
results/other/13_13,7,8,DT,0.9488853103197151,0.8663423949699979,0.9064522897857034,0.8663423949699979,0.8677092726899321,0.9453431927541104,0,3.031888961791992,0.2513692378997803,9.408918857574463
results/other/13_13,8,9,DT,0.9485990680575055,0.8660827508006811,0.9060564215701152,0.8660827508006811,0.8676285970879283,0.9450367573093653,0,3.0366289615631104,0.2693202495574951,9.42953872680664
results/other/13_13,9,10,DT,0.9486088041888732,0.8656869294602941,0.9063124340496985,0.8656869294602941,0.8667968280131124,0.9450471461908279,0,2.7439913749694824,0.27042675018310547,9.528329610824585
