Dataset,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T,Al-Time
results/other/13_13,0,1,DT,0.9442002839055906,0.7961352917575613,0.8260130092581626,0.7961352917575613,0.7776089022623496,0.9403348475437431,0,2.95281720161438,0.25105786323547363,10.114247798919678
results/other/13_13,1,2,DT,0.9442139144895054,0.7960239925302748,0.8265117866985209,0.7960239925302748,0.7776463969400865,0.9403495221093632,0,2.9354186058044434,0.23520898818969727,9.418049097061157
results/other/13_13,2,3,DT,0.9440795558766315,0.7962339861630824,0.8266647214352127,0.7962339861630824,0.7775271480316922,0.9402058548143957,0,2.967566967010498,0.300823450088501,9.638797998428345
results/other/13_13,3,4,DT,0.9442918035404468,0.7966994807618861,0.8264836630630104,0.7966994807618861,0.7778081773219088,0.9404324238640552,0,2.860870599746704,0.25116801261901855,9.603305339813232
results/other/13_13,4,5,DT,0.9442606479200703,0.7961150719472055,0.8259619652891377,0.7961150719472055,0.7780780206277753,0.9403979084008228,0,2.778926372528076,0.2524430751800537,9.546557664871216
results/other/13_13,5,6,DT,0.9442041783581377,0.7963515614796303,0.8263622760012919,0.7963515614796303,0.7768861455001665,0.9403393288630119,0,2.8399534225463867,0.2666449546813965,9.79655647277832
results/other/13_13,6,7,DT,0.9442178089420525,0.7967632982934528,0.8260982836411367,0.7967632982934528,0.7775396448546144,0.9403542857473273,0,3.030583143234253,0.27585887908935547,10.385890007019043
results/other/13_13,7,8,DT,0.9442372812047879,0.7958890050657943,0.829728446497862,0.7958890050657943,0.7783708404518841,0.940373246808349,0,2.869884490966797,0.25173020362854004,9.627922534942627
results/other/13_13,8,9,DT,0.9440795558766315,0.7958260417398139,0.8263425027306657,0.7958260417398139,0.7776907169469063,0.9402038515204442,0,2.8880460262298584,0.25231504440307617,9.449811935424805
results/other/13_13,9,10,DT,0.9442703840514379,0.7967435828253242,0.8262321588704058,0.7967435828253242,0.777625899846141,0.9404104907769817,0,3.312181234359741,0.25591111183166504,10.044476509094238
