,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,7461,11,0,0,0,0,0,0,259,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1,0,28596,661,346,0,0,0,0,0,33,0,0,31,0,0,0,0,0,1385,3,0,0,0,1,0,0,11,1,0,0,0
2,0,510,17266,1684,0,0,8,0,0,1,0,0,2,0,0,0,0,7,606,1,0,0,0,5,0,0,10,119,0,0,1
3,0,618,1852,14017,0,0,14,0,2,0,0,0,18,0,0,0,0,0,659,0,0,0,0,0,0,0,12,20,0,0,0
4,0,0,0,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,187,9,1,0,161437,1602,0,0,0,822,0,212,2,0,0,0,0,7486,0,0,1870,0,4,148023,1,1,4645,0,0,7
6,0,11,20,1,0,97,148175,0,0,0,0,0,45,0,0,0,0,0,613,0,0,0,0,0,1,3,3,17,0,0,0
7,0,0,0,0,0,0,0,7800,0,0,0,0,0,0,0,0,301,0,0,0,0,0,29,0,0,0,0,0,718,354,0
8,0,0,0,0,0,1,0,0,31172,0,0,0,47,0,0,0,0,767,3,2,0,0,0,0,0,0,0,12,0,0,0
9,0,0,4,0,0,0,1,0,0,1443,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,46,0,1,0,0,0
10,0,24,5,0,0,1,34,0,0,0,9739,0,9,0,0,0,0,345,259,770,0,0,0,0,0,0,0,110,0,0,0
11,0,0,0,0,0,0,0,0,1,0,0,7692,0,1154,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,22,42,1,0,1,12,0,12,2,0,0,26411,0,0,0,0,19,190,0,0,2,0,0,2,2,0,13,0,0,0
13,0,0,0,0,0,0,0,0,4,0,0,222,0,27609,7942,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,3,0,0,15465,0,11066,251,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,18208,0,0,8,3,0,1,0,0,0,1,0,0,0,0,0
16,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,1240,0,0,0,0,0,58,0,0,0,0,0,920,8083,0
17,0,451,0,0,0,0,0,0,15,0,2571,0,0,0,0,0,0,38549,0,542,0,0,0,0,0,0,17,3,0,0,0
18,1,157,243,525,0,110,0,0,7,78,12,0,43,0,0,0,0,4,26140,1,0,126,6,7,0,1,34,2748,0,0,21
19,0,0,15,0,0,0,0,0,13,0,918,0,0,0,0,0,0,18,8,3077,0,0,0,0,0,0,0,0,0,0,0
20,0,0,26,0,0,0,0,0,182,37641,0,0,0,0,0,0,0,0,1406,2,0,0,0,0,0,0,0,0,0,0,0
21,7,20,3,0,0,2,0,0,0,8,21,0,10,6,0,0,0,3,116,0,0,18923,4,23,0,0,0,108,0,0,1
22,0,0,0,0,0,0,0,11,0,0,6,0,0,164,0,0,144,0,0,0,0,0,1807,0,0,0,36,0,268,29,0
23,1,29,34,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,90,0,0,37,0,17416,0,0,16,1,0,0,0
24,0,0,2611,0,0,0,65,0,0,1,0,0,4,0,0,0,0,0,2445,2,0,8,0,2,522,1,10,5,0,0,9
25,0,170,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,1,2,0,0,0,0,0,29116,0,4,0,0,0
26,32,904,114587,1271,125,7,0,0,11098,65,1095,0,3502,6,0,4,0,514,35192,3,0,386,6,42,22,12,2049,40945,0,0,92
27,0,141,17,0,0,2,3,0,0,0,110,0,1,0,0,0,0,0,242,0,0,0,0,0,0,0,23,5663,0,0,0
28,0,0,0,0,0,0,0,347,2,0,0,0,0,0,0,0,10358,0,0,0,0,0,125,0,0,0,0,0,1515,4544,0
29,0,0,0,0,0,0,0,282,2,0,0,0,0,0,0,0,3443,0,0,0,0,0,59,0,0,0,0,0,1444,11789,0
30,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,1501
