,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,7622,197,0,2,0,0,0,0,608,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
1,0,29297,113,171,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,198,16859,1043,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,9,0,0,0,1,0,0,0,126,0,0,0
3,0,476,1336,15482,0,0,0,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0
4,0,0,0,0,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,141,0,0,0,6694,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
6,0,0,1,0,0,1,3799,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0
7,0,0,0,0,0,0,0,8305,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,340,575,0
8,0,0,0,0,0,0,0,0,35747,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,1,0,0,0,0,0,0,0,1474,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,2,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
11,2,0,0,0,0,0,0,0,1,0,0,10314,0,6,0,0,0,0,432,576,0,0,0,0,0,0,0,4,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,8028,0,1046,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,56,49,2,0,0,0,0,38,0,0,0,0,28391,0,0,21,0,39,0,0,0,0,3,0,2,0,18,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,70,0,36526,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,1,0,0,0,59,0,3099,24696,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
16,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,18786,0,0,0,0,0,0,2,0,0,1,3,0,0,0
17,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,9555,0,0,0,0,0,0,0,0,0,0,418,783,0
18,0,0,0,0,0,0,0,0,44,0,0,2370,0,1,0,0,0,0,20525,540,0,5,0,0,0,0,0,24,0,0,0
19,0,0,0,0,0,0,0,0,5,0,0,720,0,0,0,0,0,0,60,3379,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8641,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5135,0,2,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2451,0,0,0,0,0,0,0,0
23,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,17611,0,0,0,0,0,0,0
24,0,25,0,2,0,0,3,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,4589,0,0,10,0,0,16
25,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,28564,0,44,0,0,0
26,0,0,127,125,0,0,0,0,6,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,10,14602,19,0,0,0
27,1,40,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5125,0,0,0
28,0,0,0,0,0,0,0,186,1,0,0,0,0,0,0,0,0,626,0,0,0,0,1,0,0,0,0,0,15159,1069,0
29,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,635,0,0,0,0,0,0,0,0,0,0,667,16574,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004
