,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,7518,10,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,16912,156,1076,0,0,6,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,4
2,0,515,15803,2355,0,0,10,0,1,2,1,0,2,0,0,0,0,7,0,0,0,0,42,3,0,19,11,0,0,5
3,0,740,3140,14166,0,0,14,0,1280,0,0,0,18,0,0,0,0,1,0,0,36,0,0,0,0,11,16,0,0,0
4,0,0,0,0,2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
5,0,147,0,0,0,2900,357,0,0,0,0,0,3388,0,0,0,0,1,3,0,4,0,4,0,0,0,20,0,0,0
6,0,1,0,0,0,0,3799,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,21,0,0,0
7,0,0,0,0,0,0,0,8073,0,0,0,0,0,0,0,0,464,0,0,0,0,31,0,0,0,0,0,568,382,0
8,0,0,0,0,0,0,0,0,32189,0,0,0,64,0,0,0,0,804,0,0,0,0,0,0,0,0,1,0,0,0
9,0,0,0,0,0,0,0,0,0,1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,2,0,0,0,9259,0,0,0,0,0,0,1039,822,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,1,0,0,7961,0,1182,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,73,114,25,0,5,48,0,30,0,2,0,30074,0,0,2,0,25,13,0,6,0,36,21,7,1,62,0,0,0
13,0,0,0,0,0,0,0,0,4,0,0,196,0,36437,418,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
14,0,0,0,0,0,0,0,0,2,0,0,114,0,2380,16039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,451,186,249,0,0,0,0,36,0,0,0,3,0,0,19106,0,0,0,0,2,0,2,0,1,0,5,2,0,1
16,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,9468,0,0,0,0,59,0,0,0,0,0,663,493,0
17,0,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,0,0,26174,534,0,0,0,0,0,0,0,4,0,0,0
18,0,40,0,0,0,0,0,0,0,0,726,0,0,0,0,0,0,42,2849,0,0,0,0,0,0,0,0,0,0,0
19,0,0,5249,1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,1,1,0,2,0,7225,2,4,0,5,0,18,0,1,0
21,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,272,0,0,0,0,1831,0,0,0,0,0,37,300,0
22,0,1,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,0,16876,0,0,0,0,0,0,3
23,0,30,26,9,0,6,4378,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,211,0,1,13,0,0,9
24,0,44,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,28569,0,0,0,0,0
25,0,1,54,41,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,78,17,0,0,1
26,0,315,124,7,0,561,1,0,0,0,7,0,1,0,0,0,0,2,1,0,2,0,1,0,0,0,5791,0,0,0
27,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,948,0,0,0,0,58,0,0,0,0,0,15690,786,0
28,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,969,0,0,0,0,60,0,0,0,0,0,1031,15678,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1423
