,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,7712,4,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0
1,0,29307,99,269,0,0,45,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,338,15329,2716,0,0,15,0,5,5,0,0,0,1,0,0,1,0,3,8,0,0,0,14,0,0,480,22,0,0,0
3,0,657,1222,17517,0,0,14,0,8,40,0,0,0,16,0,0,0,0,1,0,0,0,0,1,0,0,22,1,0,0,0
4,0,0,0,0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,156,0,0,0,2828,2900,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,864,0,0,18,0,0,0
6,0,3773,0,0,0,0,22,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,20,0,0,0
7,0,0,0,0,0,0,0,8079,0,0,0,0,0,0,0,0,0,282,0,0,0,0,30,0,0,0,0,0,703,439,0
8,0,0,6,22,0,0,0,0,34800,0,0,3,0,33,0,0,0,0,862,0,0,0,0,2,0,0,0,0,0,0,0
9,0,1,2,3,0,0,1,0,0,1465,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,2,0,57,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11,0,0,0,0,0,0,2,0,0,0,0,9305,0,0,0,0,0,0,828,885,0,2,0,0,0,1,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,1,0,45,0,9005,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,60,50,52,0,0,98,0,46,42,0,14,0,19351,0,0,0,0,30,16,0,7,0,17,30,5,59,14,0,0,0
14,0,0,0,0,0,0,0,0,0,0,4,0,211,0,4360,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,3,0,146,0,3317,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,1,0,0,0,0,0,3,1715,0,1,0,0,0,0,18340,0,0,0,0,0,0,7,0,0,5,0,0,0,0
17,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,1280,0,0,0,0,60,0,0,0,0,0,909,8435,0
18,0,0,0,0,0,0,0,0,21,0,0,2091,0,1,0,0,0,0,20944,780,0,0,0,0,0,0,0,6,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,807,0,0,0,0,0,0,97,3253,0,3,0,0,0,0,0,0,0,0,0
20,0,7,636,23,0,6,17,0,46,1,0,0,0,7,0,0,6595,0,2,0,5383,0,0,25,0,0,43,0,0,0,0
21,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,1,0,4678,307,38,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,550,1823,0,0,0,0,0,7,13,0
23,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17254,0,0,1,0,0,0,0
24,0,4328,21,10,0,0,68,0,0,0,0,0,0,27,0,0,0,0,8,0,0,0,0,2,195,0,21,2,0,0,12
25,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,28565,0,45,0,0,0
26,0,2,94,84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,221,0,0,0,0
27,0,48,109,0,0,69,126,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,1,423,0,24,4351,0,0,0
28,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,570,0,0,0,0,62,0,0,0,0,0,1397,15097,0
29,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,555,0,0,0,0,58,0,0,0,0,0,8796,8386,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443
