,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,7680,257,248,2,0,0,5,0,17,0,0,0,0,2,0,0,0,0,0,0,10,0,20,1,3,2,3,0,0,0
1,0,30538,649,321,0,0,45,0,0,0,0,0,36,0,0,0,0,1,0,0,0,0,998,0,188,0,282,0,0,0
2,0,1396,14514,2097,0,0,18,0,3,9,2,0,3,0,0,0,0,9,0,0,0,0,31,0,0,37,17,0,0,0
3,0,1947,1772,14657,0,0,15,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,0,0,0,0,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,139,0,0,0,2984,2731,0,0,25,0,0,1012,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0
6,0,6,0,0,0,3,5277,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,18,0,0,0
7,0,0,0,0,0,0,0,8088,0,0,0,0,0,0,0,0,437,0,0,0,0,0,0,0,0,0,0,657,354,0
8,0,0,0,0,0,9,0,0,34100,0,0,0,16,0,0,0,0,856,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,1,0,0,0,0,14,0,1,0,10641,0,1,0,0,2,0,1,675,0,9,2,1,0,2,6,7,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,7954,0,1113,181,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
12,1,79,95,1,0,2,100,0,51,0,3,0,28208,0,0,1,0,24,5,1,11,0,16,12,6,6,37,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,178,0,28253,8632,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,15977,0,11291,518,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,15,1,15,4,0,0,0,0,10,0,0,0,0,2,0,4574,3,0,0,0,1,0,2,0,2,2,3,0,0,0
16,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,1564,0,0,0,0,0,0,0,0,0,0,862,8258,0
17,0,0,0,0,0,2,0,0,0,0,2757,0,0,0,0,0,0,25391,865,0,0,0,0,0,0,0,10,0,0,0
18,0,0,37,0,0,0,0,0,0,0,924,0,0,0,0,0,0,42,3143,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40778,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5197,0,0,0,1,4,9,0,0,0
21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,2417,0,0,0,0,0,71,2,0
22,0,5,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,24,14606,0,2628,0,0,0,0,0
23,0,32,3833,483,0,10,69,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,194,0,27,17,0,0,10
24,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,28558,11,45,0,0,0
25,0,112,38,33,0,0,0,0,1,0,441,0,7,0,0,0,0,0,0,0,100,0,2,0,0,170,387,0,0,0
26,0,52,125,0,0,102,18,0,0,0,2,0,623,0,0,0,0,0,0,0,1,0,1,48,0,0,4440,0,0,0
27,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,7547,0,0,0,0,45,0,0,0,0,0,1386,7393,0
28,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,893,0,0,0,0,0,0,0,0,0,0,1293,14763,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1423
