,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,5415,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,21221,315,216,0,0,0,0,0,0,0,0,170,0,0,210,0,0,0,0,0,0,48,0,0,77,33,0,0,0
2,0,169,12360,858,0,0,0,0,0,0,0,0,5,0,0,0,0,11,9,0,0,0,9,0,0,157,96,0,0,1
3,0,537,3233,9984,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,2,0,0,20,23,0,0,0
4,0,0,0,0,1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,115,0,0,0,10969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
6,0,139,12,78,0,139,229,0,0,0,406,0,1176,0,0,0,0,0,0,0,776,0,0,1551,129,12,93987,0,0,0
7,0,0,0,0,0,0,0,5881,0,0,0,0,0,0,0,0,406,0,0,0,0,22,0,0,0,0,0,354,266,0
8,0,0,0,0,0,0,0,0,21979,0,0,0,9,0,0,0,0,584,0,0,0,0,0,0,0,0,0,0,0,0
9,0,4,8,3,0,0,0,0,0,1073,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2
10,0,0,1,0,0,0,0,0,0,0,6797,0,0,0,0,0,0,288,918,0,0,0,0,0,2,0,3,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,5795,0,680,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,19,35,0,0,1,0,0,27,2,0,0,20875,0,0,0,0,26,0,0,1,0,0,0,2,27,27,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,205,0,19967,6778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,135,0,2054,18082,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
15,77,19,0,0,0,3,0,0,3,0,0,0,7,0,0,13783,0,0,0,0,32,0,1,0,0,1,0,0,0,0
16,0,0,0,1,4,0,0,140,0,0,0,0,0,0,0,0,7086,0,0,0,0,43,0,0,0,0,0,414,225,0
17,0,0,0,0,0,0,0,0,0,0,1782,0,18,0,0,0,0,25640,540,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,468,0,0,0,0,0,0,4,2552,0,0,0,0,0,0,0,0,0,0,0
19,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84544,0,0,0,0,0,0,0,0,0,0
20,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14124,0,0,0,0,0,0,0,0,0
21,0,0,0,1,26,0,0,14,0,0,0,0,0,124,0,0,281,0,0,0,0,1017,0,0,0,0,0,126,308,0
22,0,15,16,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,15659,0,0,14,1,0,0,0
23,0,3,0,0,0,0,5,0,0,0,1,0,1236,0,0,0,0,0,0,0,0,0,1,23,0,10,2034,0,0,7
24,0,6,0,0,0,0,0,0,0,0,165,0,185,0,0,1,0,78,386,0,0,0,0,0,21210,0,0,0,0,0
25,58,77,731,336,0,2,4,0,13,0,22,0,929,0,1,17,0,156,0,5,3,3,19,0,6,5453,205,0,0,14
26,0,28,11,0,0,80,0,0,0,0,0,0,30,0,0,0,0,95,0,0,108,0,0,106,2,16,3365,0,0,0
27,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,809,0,0,0,0,43,0,0,0,0,0,10411,608,0
28,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,5885,0,0,0,0,47,0,0,0,0,0,708,5624,0
29,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0,0,1135
