,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,7543,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0
1,0,29781,130,234,0,0,56,0,0,0,0,0,0,38,0,0,18,0,0,0,0,0,0,1,0,0,3,0,0,0,0
2,2,275,15301,2689,0,0,12,0,0,4,0,0,0,3,0,0,4,0,7,12,0,2,0,11,0,0,421,17,0,0,0
3,0,718,1200,15562,0,0,14,0,0,23,0,0,0,15,0,0,0,0,1,0,0,29,0,4,0,0,25,0,0,0,0
4,0,0,0,0,2039,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,164,0,0,0,2854,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3765,0,0,32,0,0,0
6,0,3762,0,0,0,0,25,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,17,0,0,0
7,0,0,0,0,0,0,0,8079,0,0,0,0,0,0,0,0,0,293,0,0,0,0,30,0,0,0,0,0,722,417,0
8,0,2,8,11,0,1,0,0,32370,0,0,1,0,34,0,0,0,0,821,0,0,0,0,2,0,0,0,1,0,0,0
9,0,1,6,5,0,0,1,0,0,1474,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,0,0,0,0,0,0,2,0,0,0,0,9492,0,0,0,0,1,0,825,627,0,10,0,0,0,1,25,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,1,0,7980,0,1087,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,64,98,56,0,0,128,0,47,0,0,8,0,28066,0,0,3,0,26,11,0,8,0,14,32,5,42,37,0,0,0
14,0,0,0,0,0,0,0,0,0,0,4,0,196,0,36077,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,3,0,159,0,3292,24335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,3,4831,0,1,0,0,0,0,16204,0,0,0,0,0,0,9,0,0,5,0,0,0,0
17,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,9167,0,0,0,0,60,0,0,0,0,0,928,503,0
18,0,0,9,0,0,0,3,0,26,0,0,2376,0,0,0,0,0,0,25454,733,0,4,0,0,0,0,0,6,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,915,0,0,0,0,0,0,142,3102,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,6639,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5068,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,7,0,0,0,0,2,0,78,0,0,269,0,0,0,0,1977,0,0,0,0,0,110,110,0
23,1,3,2,12,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,17160,0,0,1,0,0,0,0
24,0,30,2896,6,0,0,63,0,0,0,0,0,0,22,0,0,0,0,2,0,0,1,0,2,197,9,1432,3,0,0,9
25,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,28571,1,44,0,0,0
26,6,0,44,32,0,0,1,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0
27,0,52,109,0,0,84,20,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,1,1,41,682,4361,0,0,0
28,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,596,0,0,0,0,63,0,0,0,0,0,14971,788,0
29,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,553,0,0,0,0,61,0,0,0,0,0,1478,14615,0
30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428
