,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,5909,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,8,21695,356,234,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,1,3,0,7,2,0,0,0
2,0,116,11813,2369,0,0,1,0,0,0,0,0,7,0,0,0,0,7,7,0,0,0,51,13,0,19,93,0,0,218
3,0,388,901,11839,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,24,0,5,1,0,0,0
4,0,0,0,0,1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,153,1249,8,0,6575,3,0,0,0,6,0,1488,0,0,0,0,9,0,0,36369,0,0,2,0,0,110,0,0,0
6,0,145,159,36,0,31,4041,0,0,0,0,0,1068,0,0,0,0,0,0,0,156,0,0,41607,0,0,12,0,0,0
7,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,6115,0,0,0,0,20,0,0,0,0,0,399,275,0
8,0,0,0,0,0,0,0,0,23761,0,0,0,10,0,0,0,0,594,0,0,0,0,1,0,0,0,0,0,0,4
9,0,1,8,0,0,0,1,0,0,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
10,0,0,0,0,0,0,2,0,0,0,7208,0,5,0,0,0,0,312,430,0,0,0,0,0,0,6,9,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,25,0,811,5889,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
12,32,22,32,1,0,0,0,0,20,0,2,0,20940,0,0,0,0,17,2,0,0,0,0,1,0,0,9,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,87,0,20561,6260,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,79,0,13970,6131,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,9217,0,0,0,0,4541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,1184,0,0,0,0,43,0,0,0,0,0,6214,344,0
17,0,1,0,0,0,0,0,0,1,0,1836,0,12,0,0,0,0,23487,577,0,4,0,0,0,0,1,52,0,0,0
18,0,0,0,0,0,0,0,0,1,0,681,0,18,0,0,0,0,93,2232,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43677,0,0,0,0,0,0,0,0,0,0
20,0,3,1,0,1,0,0,0,0,0,3,0,5,0,0,0,0,12,0,0,9094,2,26,0,0,17,0,1,0,0
21,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,43,0,0,0,0,1000,0,0,0,0,0,451,268,0
22,0,0,24,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,12428,0,0,1,1,0,0,0
23,0,3085,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,198,0,0,9,0,0,7
24,0,0,0,0,0,0,41,0,2154,0,19,0,135,0,0,0,0,0,0,0,0,0,0,0,18895,0,406,0,0,0
25,0,1,123,84,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,202,14,0,0,0
26,0,133,366,0,0,622,5,0,1,0,0,0,130,0,0,0,0,31,0,0,1,0,0,0,15,122,3567,0,0,0
27,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,714,0,0,0,0,41,0,0,0,0,0,6281,5472,0
28,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,700,0,0,0,0,43,0,0,0,0,0,767,11014,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1042
