,precision,recall,f1-score,support
AMCREST WiFi Camera,0.9988426146381487,0.9672131147540985,0.9827734299149009,5978.0
Amazon Alexa Echo Dot 1,0.4853793931969417,0.52486646884273,0.5043499822672819,11795.0
Amazon Alexa Echo Dot 2,0.4442492770365069,0.45894301635808016,0.451475838807346,11126.0
Amazon Alexa Echo Spot,0.4156050519952491,0.8529118899443169,0.5588801665846249,15265.0
Amazon Alexa Echo Studio,0.7595084540883252,0.8773406820530486,0.8141833156268735,14515.0
Amazon Plug,0.9964157706093191,0.9985632183908046,0.9974883387154646,1392.0
Arlo Base Station,0.9983618130237073,0.9702413600693329,0.9841007399170069,84231.0
Arlo Q Camera,0.9863665501164937,0.993433829649496,0.9898875702527213,43252.0
Atomi Coffee Maker,0.8427115426608183,0.7967644224149801,0.8190941268038051,7263.0
Borun/Sichuan-AI Camera,0.9901200367586259,0.9744475662540817,0.9822212827724804,26338.0
D-Link DCHS-161 Water Sensor,1.0,0.882,0.937070938215103,50.0
DCS8000LHA1 D-Link Mini Camera,0.9878074229331479,0.9792746113989639,0.983521877329483,1158.0
Eufy HomeBase 2,0.7265525994055676,0.9278420038535646,0.8149518828106725,8304.0
Globe Lamp ESP_B1680C,0.572558762717531,0.6403149606299212,0.6045442873281497,6985.0
Google Nest Mini,0.9556850952637479,0.9913601542286031,0.9731957580765934,19711.0
Gosund ESP_032979 Plug,0.557678924344786,0.7371527777777778,0.6349773259251745,6048.0
Gosund ESP_039AAF Socket,0.8622252055714046,0.8023110555902562,0.8311898406535629,6404.0
Gosund ESP_0C3994 Plug,0.7505684462574538,0.741390783563467,0.7459513762546804,6011.0
Gosund ESP_10098F Socket,0.9416350730231114,0.7146260203231717,0.8125734321965801,6003.0
Gosund ESP_10ACD8 Plug,0.7251469462526732,0.7225945587259457,0.7238680009765911,6028.0
Gosund ESP_147FF9 Plug,0.8023424034211002,0.7017632241813602,0.7486899429143714,5955.0
Gosund ESP_1ACEE1  Socket,0.8765315803951422,0.844317417619368,0.8601229740933249,5948.0
HeimVision Smart WiFi Camera,0.9998122932188529,0.9759071696307521,0.9877127279344691,12539.0
HeimVision SmartLife Radio/Lamp,0.6759556920535962,0.7040587739371313,0.6897210813669933,8303.0
Home Eye Camera,0.9729437679231954,0.8917076143678818,0.9305561076439959,26253.0
Luohe Cam Dog,0.7234434776312139,0.8043204036581519,0.7617412011904972,3171.0
Nest Indoor Camera,0.9992707573705595,0.9991458511281015,0.9992083003458477,48001.0
Netatmo Camera,0.9420828291051029,0.9915001655811901,0.9661598439775192,9059.0
Netatmo Weather Station,0.8163089839094058,0.938755230125523,0.8732605696551137,1912.0
Philips Hue Bridge,0.9962967120827487,0.9924529688418579,0.9943711234745457,13608.0
Ring Base Station AC:1236,0.6661760435512984,0.157475884244373,0.2547353855376886,3732.0
SIMCAM 1S (AMPAKTec),0.9977820592469723,0.9947548605240915,0.99626528742129,23660.0
Smart Board,0.9131161577324287,0.2364306232046959,0.3756061679922293,24021.0
Sonos One Speaker,0.620054660387806,0.9112337406385494,0.7379590018633249,5074.0
Teckin Plug 1,0.8728753323159602,0.5865533230293664,0.7016278900867761,6470.0
Teckin Plug 2,0.6653630382635505,0.6002665830327741,0.6311407202527766,6377.0
Yutron Plug 1,0.7175828688139723,0.8366907581116407,0.7725730330452196,6503.0
Yutron Plug 2,0.6704090969419257,0.8340267459138186,0.743320648958564,6730.0
iRobot Roomba,0.9567463396291946,0.983274647887324,0.9698288233233718,1136.0
accuracy,0.8604806550940236,0.8604806550940236,0.8604806550940236,0.8604806550940236
macro avg,0.8175003352278869,0.808672525140528,0.7984846241668466,506309.0
weighted avg,0.882401264500918,0.8604806550940236,0.8567628838058386,506309.0
