,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,7783,534,5,4,0,0,0,0,239,0,5,0,6,0,0,0,0,0,0,0,3,0,2,2,0,6,7,0,0,0
1,468,16628,297,560,0,0,6,0,35,0,2,0,47,0,0,0,0,0,1,0,0,0,300,0,0,58,279,0,0,0
2,3,1966,11755,3922,1,0,2,0,11,0,2,0,653,0,0,1,0,8,10,0,3,6,213,85,4,92,154,0,0,0
3,0,752,957,17600,0,0,4,0,5,0,12,0,21,0,0,0,0,1,1,0,3,0,5,6,0,23,19,0,0,0
4,0,0,0,0,2087,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0
5,0,140,0,0,0,2850,0,0,0,0,0,0,2890,0,0,0,0,0,2,0,0,0,1,851,0,0,153,0,0,0
6,0,506,929,1,0,0,3,0,12,0,10,0,41,0,0,0,0,1,0,0,0,0,0,2399,3,0,28,0,0,0
7,0,0,0,0,0,0,0,8050,2,0,0,0,0,0,0,0,528,0,0,0,0,0,0,0,0,0,0,577,348,0
8,0,0,0,0,0,0,0,0,34095,0,0,0,12,0,0,0,0,852,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,1,1463,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,1,3,0,0,0,0,0,0,0,0,10527,0,0,0,0,0,0,1,657,0,0,0,0,0,0,33,4,0,0,0
11,0,0,0,0,0,0,0,0,1,0,0,49,0,832,8377,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
12,0,76,81,4,0,0,28,0,53,0,1,0,22193,0,0,0,0,23,0,1,0,0,6,6,2,11,95,0,0,0
13,0,0,0,0,0,0,0,0,5,0,3,192,0,19133,17730,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0
14,0,0,0,0,0,0,0,0,2,0,1,88,0,9598,8841,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0
15,0,0,1,0,0,0,0,0,4,0,10113,0,0,0,0,7129,0,0,0,0,2528,0,2,0,0,2,3,0,0,0
16,0,0,0,0,0,0,0,140,1,0,0,0,0,0,0,0,1745,0,0,0,0,0,0,0,0,0,0,8626,315,0
17,0,0,0,0,0,1,0,0,2,0,3291,0,0,0,0,0,0,25165,300,0,0,0,0,0,0,0,4,0,0,0
18,0,1,0,0,0,0,0,0,1,0,1191,0,0,0,0,0,0,5,2599,0,3,0,0,0,0,0,2,0,0,0
19,0,4,4506,12,0,2,0,0,161,1254,3,0,0,0,0,0,0,0,0,1729,0,0,6,7,0,0,0,0,0,0
20,7,7,0,0,0,41,0,0,4,0,7,0,86,4,0,0,0,0,0,0,5275,4,2110,5,0,34,102,0,0,0
21,0,0,0,0,0,0,0,7,1,0,0,0,0,54,1,0,214,0,0,0,6,2015,0,0,0,2,28,74,122,0
22,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16879,0,0,1,0,0,0,0
23,0,27,4,1,0,0,0,0,2,0,2,0,39,0,0,0,0,3,0,0,0,0,0,4607,8,6,22,0,0,10
24,0,0,0,0,0,0,0,0,9,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,28523,0,44,0,0,0
25,0,0,41,59,0,1,0,0,2,0,0,0,3,0,0,0,0,0,1,0,0,0,1,16,3,93,12,0,0,0
26,0,185,674,0,0,391,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,5641,0,0,0
27,0,0,0,0,0,0,0,271,4,0,0,0,0,0,0,0,1045,0,0,0,0,1,0,0,0,0,0,15686,747,0
28,0,0,0,0,0,0,0,278,2,0,0,0,0,0,0,0,1032,0,0,0,0,1,0,0,0,0,0,15324,805,0
29,0,4,55,4,0,0,0,0,1,8,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1428
