,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,6261,463,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,0,88353,509,322,0,26,21,0,0,0,1,0,49,0,0,0,0,0,1,0,0,0,2607,1,0,2,4,0,0,666
2,0,549,13164,5360,2,154,0,0,2,3,2,0,120,0,0,7,0,11,7,0,3,0,272,53,4,24,98,0,0,35
3,0,713,1505,12506,0,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,199,3,0,2,2,0,0,0
4,0,0,0,0,2028,0,0,0,0,0,0,1,0,238,0,0,19,0,0,0,0,13,0,0,0,0,0,30,62,0
5,0,125,0,3,0,5113,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3573,0,0,1,0,0,13424,0,0,0
6,0,0,32,18,0,686,35883,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,8,712,0,0,16,0,0,0
7,0,0,0,0,0,0,0,5863,0,0,0,0,0,0,0,0,466,0,0,0,0,1,0,0,0,0,0,341,258,0
8,6630,0,0,0,0,1,0,0,16893,0,0,0,80,0,0,3,0,582,0,0,0,0,4,0,0,0,1,0,0,0
9,0,0,0,1,0,0,0,0,0,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,2,0,0,0,7558,0,0,0,0,0,0,0,408,0,2,0,0,2,0,1,2,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,5785,0,819,130,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
12,0,91,38,24,0,1395,5,0,4,0,7,0,16188,0,0,1,0,15,1,0,1,1,3,17,3,11,14,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,76,0,19734,403,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,65,0,2534,17627,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
15,0,1,0,0,0,0,0,0,1,0,0,0,6,0,0,13779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,7188,0,0,0,0,1,0,0,0,0,0,291,287,0
17,0,0,0,0,0,0,0,0,1,0,2442,0,3,0,0,0,0,18242,180,0,6,0,11970,104,0,1,104,0,0,0
18,0,0,0,0,0,0,0,0,0,0,873,0,0,0,0,0,0,4,2137,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26280,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,46,0,0,0,0,0,0,197,0,0,0,0,0,0,0,5100,0,0,0,0,0,3660,0,0,0
21,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,181,0,0,0,0,1576,0,0,0,0,0,43,10,0
22,0,20,28,1,0,12,0,0,0,0,2,0,28,0,0,112,0,0,0,0,0,0,13584,0,0,2,0,0,0,0
23,0,1,0,0,0,0,20,0,0,0,0,0,934,0,0,0,0,0,0,0,0,0,0,2250,3,0,8,0,0,53
24,0,0,0,0,0,0,18,0,0,0,9,0,226,0,0,0,0,0,0,0,0,0,0,0,20840,0,59,0,0,0
25,3,103,710,666,0,209,2,0,3,2,2,0,145,0,0,2419,0,2,0,0,4,2,35,51,4,1618,69,0,0,96
26,0,368,159,318,0,417,21,0,0,45,2,0,186,0,0,0,0,0,1,0,9,0,1092,31,0,0,3769,0,0,444
27,0,0,0,0,0,0,0,205,1,0,0,0,0,2,0,0,936,0,0,0,0,6,0,0,0,0,0,10539,514,0
28,0,0,0,0,0,0,0,202,1,0,0,0,0,2,0,0,703,0,0,0,0,20,0,0,0,0,0,10038,1978,0
29,0,10,6,33,0,0,1,0,0,6,0,0,21,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1073
