,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,5554,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,20822,173,354,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,59,0,28,27,0,0,0
2,0,1154,9397,3518,0,0,0,0,0,0,0,0,0,6,0,0,14,0,4,6,0,0,0,80,20,0,285,95,0,0,25
3,0,274,715,12315,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,21,0,0,0,0,0,2,4,0,0,0
4,0,0,0,0,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,97,0,0,0,4693,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,99,0,0,0
6,0,2765,0,31,0,18,515,0,2,0,0,0,0,524,0,0,0,0,0,0,0,27,0,0,13552,0,0,101,0,0,0
7,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,6019,0,0,0,0,23,0,0,0,0,0,480,296,0
8,0,5,23,18,0,19,0,0,24798,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0
9,0,0,5,0,0,0,1,0,0,1077,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,4
10,0,0,0,0,0,0,0,0,1,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,2,0,0,0,2,0,0,0,0,7241,0,12,0,0,0,0,0,561,0,0,134,0,0,0,0,2,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,27,0,6585,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,18,34,2,0,1,0,0,21,0,0,0,0,20091,0,0,0,0,17,0,0,0,0,0,18,0,0,28,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,101,0,20589,6250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,88,0,13985,6139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,1,0,0,0,0,0,2,0,0,6,0,0,0,0,68,0,0,0,0,0,0,2,0,0,2,3,0,0,0
17,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,6794,0,0,0,0,44,0,0,0,0,0,544,394,0
18,0,0,0,0,0,0,0,0,4099,0,0,2151,0,0,0,0,1,0,14187,480,0,0,0,764,12,0,0,32,0,0,0
19,0,0,0,0,0,0,0,0,5,0,0,669,0,0,0,0,0,0,6,2334,0,0,0,0,0,0,0,0,0,0,0
20,0,0,1021,0,0,0,0,0,0,0,0,0,0,11,0,0,21987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,1,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,6426,14,0,0,0,4,17,0,0,0
22,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,1,0,94,0,0,0,265,1286,0,0,0,0,0,131,66,0
23,0,2,19,2,0,0,0,0,0,4,0,0,0,4,0,0,16,0,0,0,0,4,0,10592,1,0,0,1919,0,0,0
24,0,5,100,2986,0,0,0,0,138,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,39,0,0,7,0,0,7
25,2492,0,0,0,0,2,22,0,0,0,0,8,0,50,0,0,0,0,0,0,0,0,0,0,0,24855,0,336,0,0,0
26,31,196,1103,551,0,2,0,0,1,0,0,325,0,572,1,0,28,0,1,124,0,1,298,7,55,5,1060,376,0,0,0
27,0,37,484,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,3307,0,0,0
28,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,512,0,0,0,0,42,0,0,0,0,0,1069,10493,0
29,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,5809,0,0,0,0,43,0,0,0,0,0,940,5810,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034
