,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,5431,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
1,519,12219,148,445,0,0,12,0,0,0,0,0,398,0,0,0,0,0,2,0,0,0,0,0,0,3,186,0,0,0
2,0,694,10264,1811,0,0,16,0,1,3,0,0,271,0,0,0,0,7,6,0,0,0,0,2,0,448,194,0,0,0
3,0,446,787,11817,0,0,11,0,1,0,0,0,12,0,0,0,0,1,0,0,0,0,1,19,0,24,1,0,0,0
4,0,0,0,0,1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,97,0,0,0,2033,0,0,0,0,6,0,2776,0,0,0,0,0,0,0,0,0,0,0,19,7,8,0,0,0
6,0,2729,0,1,0,24,18775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
7,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,335,0,0,0,0,21,0,0,0,0,0,6134,313,0
8,0,60,1,1,0,0,0,0,25472,0,0,0,33,0,0,0,0,608,0,0,13,0,0,0,0,12,0,0,0,0
9,0,2,1,1,0,0,3,0,0,1093,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
10,0,0,1,0,0,0,2,0,0,0,7425,0,0,0,0,0,0,120,516,0,2,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,1,0,0,29,0,807,5903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,18,35,0,0,0,32,0,21,16,2,0,21048,0,0,0,0,17,0,0,2,0,0,5,6,13,52,0,0,0
13,0,0,0,0,0,0,0,0,4,0,0,157,0,20469,6353,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,2,0,0,82,0,13090,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13820,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,1110,0,0,0,0,41,0,0,0,0,0,6202,447,0
17,0,0,0,0,0,0,3,0,0,0,2103,0,0,0,0,0,0,27048,399,0,20,0,0,0,0,4,80,0,0,0
18,0,0,0,0,0,0,0,0,0,0,654,0,0,0,0,0,0,450,1644,0,29,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23783,0,0,0,0,0,0,0,0,0,0
20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24611,0,1533,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,37,0,0,0,0,1605,0,0,0,0,0,21,19,0
22,0,18,421,5,0,0,0,0,1,0,11,0,12,13,0,0,8,0,0,0,23,20,13435,17,23,18,0,4,0,0
23,0,2,1,0,0,22,2532,0,0,1,0,0,1,0,0,0,0,2,208,0,0,0,0,19,0,403,9,0,0,7
24,0,1,0,0,0,0,0,0,3,0,0,0,23,0,0,0,0,0,0,0,2,0,0,0,20843,0,41,0,0,0
25,0,2,89,72,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,189,16,0,0,0
26,0,131,511,0,0,722,144,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,66,3361,0,0,0
27,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,619,0,0,0,0,44,0,0,0,0,0,11551,623,0
28,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,610,0,0,0,0,41,0,0,0,0,0,11175,687,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052
