,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,7472,4,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
1,0,29244,202,431,0,963,0,0,0,0,2,0,30,0,0,0,0,94,88,0,0,0,0,0,4,0,0,10,0,0,0
2,0,415,16190,3038,0,0,10,0,0,288,0,0,2,0,0,0,0,53,189,11,0,0,0,9,4,0,7,5,0,0,0
3,0,489,2213,14357,0,2,11,0,2,0,0,0,20,0,0,0,0,0,103,0,0,0,0,0,4,0,7,3,0,0,0
4,0,0,0,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,4,1,3,0,322521,331,0,1,0,1,0,186,0,0,0,0,0,3181,0,0,15,0,4,0,0,0,61,0,0,0
6,0,2,4,2,0,225,144279,0,0,0,0,0,2,0,0,0,0,0,4270,0,0,0,0,0,184,0,0,18,0,0,0
7,0,0,0,0,0,0,0,7760,0,0,0,0,0,0,0,0,143,0,0,0,0,0,29,0,0,0,0,0,770,500,0
8,0,0,0,0,0,0,0,0,31996,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
9,0,1,2,0,0,0,1,0,0,1434,0,0,196,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0
10,0,0,0,0,0,0,34,0,7,0,7985,0,3,0,0,0,1,2394,214,654,0,0,1,0,0,0,0,3,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,54,0,8075,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,11,42,2,0,12,12,0,82,0,2,0,17872,0,0,0,0,30,207,0,0,8062,0,6,4,381,0,6,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,156,0,24737,10883,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,135,0,8953,17698,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,5,0,12192,0,4,0,0,6017,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0
16,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,301,0,0,0,0,0,57,0,0,0,0,0,1230,8697,0
17,0,0,0,0,0,0,0,0,5426,0,1253,0,3,0,0,0,0,35045,0,420,0,0,0,0,0,0,0,2,0,0,0
18,0,122,731,1099,0,2295,22,0,17,15,37,0,30,0,0,0,0,90,25440,1,0,98,5,64,18,4,56,115,0,0,1
19,0,0,0,0,0,0,0,0,22,0,905,0,3,0,0,0,0,282,1,2836,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,182,0,0,0,3,0,0,0,0,0,0,0,39073,0,0,0,0,0,0,0,0,0,0
21,7,1,1,1,0,6,0,0,1,4,44,0,72,0,0,0,0,0,12,0,0,19070,18,14,0,2,0,3,0,0,0
22,0,0,0,0,1,0,0,22,0,0,108,0,0,1,97,0,81,0,0,0,0,40,1324,159,0,0,36,0,390,204,0
23,0,1,1,0,0,8,0,0,0,0,10,0,0,0,0,0,1,0,13,0,0,0,1,17612,0,0,0,0,0,0,0
24,0,0,693,40,0,20,46,0,0,64,0,0,5,0,0,0,0,0,3820,0,0,0,0,2,570,0,10,416,0,0,0
25,0,0,0,1,0,0,0,0,0,0,1,0,112,0,0,0,0,170,0,0,0,0,0,0,0,29110,0,7,0,0,0
26,27,222,3087,1659,47,145,2,0,11138,21,1203,0,3417,0,0,0,0,35,13725,12,9,472,5,2689,214,12,1124,172690,0,0,4
27,0,18,193,3,0,113,1,0,0,0,4,0,0,0,0,0,0,127,849,0,0,202,0,12,41,1,24,4616,0,0,0
28,0,0,0,0,0,0,0,269,1,0,7182,0,0,1,0,0,305,0,0,0,0,0,106,0,0,0,0,0,1565,7462,0
29,0,0,0,0,0,0,0,259,1,0,0,0,0,1,0,0,294,0,0,0,0,0,56,0,0,0,0,0,1433,14977,0
30,0,0,0,2,0,6,0,0,0,18,3,0,0,0,0,0,0,0,82,0,0,0,0,4,36,0,0,116,0,0,1286
