,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,5824,396,110,3,0,0,2,0,135,2,0,0,16,0,0,0,0,1,0,0,4,0,2,0,0,0,1,0,0,0
1,16,21327,81,230,0,0,1,0,6,1,6,0,31,0,0,0,0,0,0,0,3,0,0,0,0,0,40,0,0,0
2,0,418,10698,3771,0,0,0,0,9,5,11,0,39,0,0,7,0,4,0,14,0,0,446,14,8,6,50,0,0,80
3,0,578,1014,13845,1,0,0,0,9,5,34,0,29,0,0,0,0,2,0,0,9,0,8,3,1,2,44,0,0,173
4,0,0,0,0,1557,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,153,6,0,0,6680,0,0,0,0,4,0,401,0,0,0,0,2,0,0,15922,0,0,2,0,0,1008,0,0,0
6,0,170,65,0,0,37,1774,0,13,2,0,0,490,0,0,0,0,0,0,0,304,0,1,30684,0,0,264,0,0,0
7,0,0,0,0,0,0,0,2396,2,0,0,0,0,0,0,0,231,0,0,0,0,36,0,0,0,0,0,420,3850,0
8,0,15,90,5057,0,16,0,0,26299,0,0,0,253,0,0,6,0,627,0,0,0,0,0,39,0,0,0,0,0,0
9,0,1,2,1,0,0,1,0,1,1084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
10,0,9,0,0,0,1,35,0,0,0,7924,0,0,0,0,0,0,0,483,0,0,0,0,0,0,0,338,0,0,0
11,0,0,0,0,0,0,0,0,1,0,0,32,0,6545,142,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
12,0,154,31,0,0,0,0,0,30,0,2,0,18219,0,0,0,0,18,1,0,5,0,0,0,0,0,36,0,0,0
13,0,0,0,0,0,0,0,0,5,0,0,11623,0,14816,538,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,3,0,0,5821,0,13948,434,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,5837,1,0,0,0,0,0,0,0,966,0,0,0,0,47,0,0,0,0,0,510,518,0
17,0,1,0,0,0,0,0,0,18,0,2085,0,0,0,0,0,0,14219,544,0,0,0,1996,22,0,0,48,0,0,0
18,0,25,26,0,0,0,0,0,1,0,689,0,0,0,0,0,0,228,1993,0,0,0,0,0,0,0,3,0,0,0
19,0,2,3,15,0,2,2,0,11,1,0,0,2,0,0,9,0,0,0,69546,5,0,0,0,0,0,0,0,0,0
20,7,22,1,4,2,214,0,0,7,14,43,0,257,0,0,4,5,0,0,0,10802,240,3,0,1,0,189,0,2,0
21,0,0,0,0,1,0,0,7,2,0,2,0,2,8,106,0,173,0,0,0,300,923,0,0,0,0,30,186,27,0
22,1,1,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0,12783,0,0,0,0,0,0,0
23,0,4,0,1,0,0,337,0,2,0,1,0,430,0,0,0,0,3,3,0,0,0,0,2603,8,0,14,0,0,6
24,1344,0,0,0,0,0,46,0,1,0,23,0,70,0,0,0,0,0,4,0,1,0,0,0,19671,0,622,0,0,0
25,17,18,124,233,0,1,1,0,7,5,0,0,46,0,0,6,0,6,0,0,0,0,2,52,7,191,49,0,0,0
26,0,73,116,105,0,106,257,0,2,6,42,0,48,0,0,2,1,0,0,0,29,2,5,89,0,5,3751,0,0,11
27,0,0,0,0,0,0,0,1484,3,0,0,0,0,0,0,0,4100,0,0,0,0,65,0,0,0,0,0,843,5897,0
28,0,0,0,0,0,0,0,5581,2,0,0,0,0,0,0,0,4571,0,0,0,0,65,0,0,0,0,0,2112,774,0
29,0,7,0,3,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1180
