,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,7527,1,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,455,16502,372,567,0,0,2,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,256,0,0,0
2,0,2288,13888,2467,0,8,0,0,2,0,1,0,19,0,0,0,0,7,3,0,1,0,12,6,0,13,22,0,0,37
3,0,628,1528,17193,0,0,0,0,2,0,0,0,35,0,0,0,0,1,0,0,0,0,0,29,0,1,5,0,0,0
4,0,0,0,0,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,0,147,0,0,0,2881,357,0,0,0,0,0,3389,0,0,0,0,22,3,0,0,0,0,0,0,0,25,0,0,0
6,0,1,1,0,0,2,3791,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,19,0,0,0
7,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,8328,0,0,0,0,5,0,0,0,0,0,658,401,0
8,0,0,0,0,0,0,0,0,32236,0,0,0,17,0,0,0,0,804,0,0,0,0,0,0,0,0,1,0,0,0
9,0,0,0,0,0,0,0,0,0,1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,24,0,0,0,0,2,0,0,0,9970,0,0,0,0,0,0,406,672,0,9,0,0,0,0,39,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,31,0,1083,8107,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
12,0,60,54,28,0,20,3,0,41,0,2,0,29827,0,0,0,0,25,2,0,4,0,2,17,3,7,406,0,0,42
13,0,0,0,0,0,0,0,0,0,0,0,99,0,28206,8640,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,61,0,18076,337,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0
15,1,1,11,8,0,1,0,0,365,0,3054,0,5,0,0,10272,0,0,0,0,5782,0,2,0,0,540,3,0,0,0
16,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,1506,0,0,0,0,7,0,0,0,0,0,8637,543,0
17,0,0,0,0,0,0,0,0,0,0,2832,0,0,0,0,0,0,25592,384,0,0,0,0,0,0,0,4,0,0,0
18,0,0,0,0,0,0,0,0,1,0,988,0,0,0,0,0,0,221,2447,0,0,0,0,0,0,0,0,0,0,0
19,0,0,2702,3774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,3,0,0,5132,0,2113,0,0,4,0,0,0,0
21,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,305,0,0,0,0,1587,0,0,0,0,0,329,223,0
22,0,6,28,4,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,16877,0,0,0,0,0,0,0
23,0,27,1,6,0,0,3573,0,0,0,3,0,84,0,0,0,0,0,0,0,0,0,0,979,0,0,17,0,0,7
24,0,0,0,0,0,0,0,0,27,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,28541,0,44,0,0,0
25,0,7,46,47,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,80,12,0,0,0
26,0,180,713,2,0,807,0,0,0,0,1,0,161,0,0,0,0,2,0,0,42,0,1,0,0,62,4843,0,0,0
27,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,827,0,0,0,0,5,0,0,0,0,0,15829,870,0
28,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,838,0,0,0,0,6,0,0,0,0,0,16052,891,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1422
