,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,8173,0,2,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,29983,73,495,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2,2,359,14619,3674,0,1,5,0,1,8,7,0,380,0,0,41,0,4,9,1,0,0,10,46,0,11,149,0,0,86
3,0,583,998,16180,0,0,0,0,5,0,0,0,102,0,0,0,0,1,0,0,0,0,1,0,0,0,7,0,0,0
4,0,0,0,0,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,137,0,0,0,3553,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3147,0,0,0
6,0,0,0,0,0,2,51526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20,0,0,0
7,0,0,0,0,0,0,0,8002,0,0,0,0,0,0,0,0,464,0,0,0,0,32,0,0,0,0,0,575,460,0
8,0,0,0,0,0,0,0,0,34126,0,0,0,3,0,0,0,0,848,0,0,0,0,0,0,0,0,1,0,0,0
9,0,0,0,0,0,0,0,0,0,1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,0,2,0,0,7,15,0,1,2,8944,0,1,0,0,0,0,1438,822,0,4,2,0,1,1,14,10,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,7943,0,1122,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,84,66,52,26,0,247,34,0,83,2,81,0,30429,0,0,2,0,29,79,0,0,0,4,0,4,5,491,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,101,0,27131,561,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,92,0,3333,24342,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,18818,0,0,0,0,0,0,2,0,0,2,3,0,0,0
16,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,9538,0,0,0,0,59,0,0,0,0,0,611,509,0
17,0,0,0,0,0,1,0,0,10,0,1890,0,0,0,0,0,0,26323,570,0,0,0,193,2,0,0,6,0,0,0
18,0,4,0,0,0,0,0,0,0,0,747,0,0,0,0,0,0,246,3155,0,1,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8060,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,79,0,0,0,0,0,0,2,0,0,2,0,0,0,0,5075,0,0,0,0,0,11,0,0,0
21,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,2477,0,0,0,0,0,13,7,0
22,27,1,11,2,0,0,2,0,0,0,0,0,28,0,0,112,0,0,0,0,0,0,16928,0,0,0,0,0,0,0
23,2,24,1,1,0,0,10,0,0,0,0,0,2792,0,0,0,0,0,0,0,0,0,0,1826,0,0,10,0,0,10
24,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,28565,0,44,0,0,0
25,5,0,95,78,0,3,0,0,1,0,1,0,181,0,0,9,0,0,1,0,0,0,0,16,2,3435,43,0,0,0
26,0,180,8,0,0,400,0,0,0,0,0,0,663,0,0,0,0,0,0,0,5,0,1,1,0,0,5597,0,0,0
27,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,930,0,0,0,0,55,0,0,0,0,0,14597,921,0
28,0,0,0,0,0,0,0,295,3,0,0,0,0,6,0,0,986,0,0,0,0,455,0,0,0,0,0,8427,7875,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432
