,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,5403,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,27684,16437,1084,13,58,1284,0,1,5,181,0,46,0,0,0,0,4422,0,22,16,0,3615,1,3,4,0,0,0,15
2,1,886,13152,938,0,0,618,0,6,4,0,0,1,0,0,0,0,7,0,0,1,0,47,0,1,13,18,0,0,1
3,0,759,5834,12628,0,0,55,0,1,5,0,0,14,0,0,0,0,1,0,0,1,0,143,0,0,13,0,0,0,0
4,0,0,0,0,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,97,0,0,0,2057,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2725,0,0,0,0,0,2,0,0,0
6,0,0,16,18,0,83,0,0,674,0,0,0,35975,0,0,0,0,0,0,0,0,0,36,636,0,0,36,0,0,0
7,0,0,0,0,0,0,0,113,0,0,0,0,0,1,0,0,4915,0,0,0,0,1152,0,0,0,0,0,463,274,0
8,0,0,0,0,0,0,0,0,23474,0,0,0,29,0,0,0,0,584,0,0,0,0,1,0,0,0,1,0,0,0
9,0,1,0,1,0,0,2,0,0,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,2,0,0,0,7278,0,0,0,0,0,0,81,696,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,5792,0,810,107,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
12,0,80,72,14,0,1008,902,0,23,1,0,0,22514,0,0,0,0,475,0,0,26,0,2,17,67,0,10,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,123,0,13929,6093,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,11620,0,8153,357,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,13596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,1071,0,0,0,0,1,0,0,0,0,0,636,6040,0
17,0,0,0,0,0,0,0,0,2,0,2118,0,0,0,0,0,0,37112,420,0,0,0,0,0,0,0,0,0,0,0
18,0,0,27,0,0,0,0,0,1,0,472,0,0,0,0,0,0,65,2453,0,0,0,0,0,0,0,1,0,0,0
19,0,0,29177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,2,0,0,58,2,0,0,0,2,0,0,0,0,0,0,0,1,0,10451,0,0,0,0,0,13,0,0,0
21,0,0,0,0,2,0,0,16,0,0,0,0,0,2,9,0,31,0,0,0,64,1586,0,0,0,0,0,30,168,0
22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,15162,0,0,0,0,0,0,0
23,0,2,0,0,0,0,8,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,3247,0,0,11,0,0,7
24,0,0,0,0,0,0,0,0,0,1680,420,0,47,0,0,0,0,77,0,0,0,0,0,0,19250,0,0,0,0,0
25,0,0,185,59,0,3,1,0,3,0,1264,0,3634,0,0,0,0,0,1,1,1681,0,4,0,8,273,1241,0,0,0
26,0,783,277,23,0,528,398,0,0,15,0,0,175,0,0,0,0,96,2,0,1,0,27,13,100,1,4532,0,0,0
27,0,0,0,0,0,0,0,220,0,0,0,0,0,3,0,0,5681,0,0,0,0,0,0,0,0,0,0,988,5612,0
28,0,0,0,0,0,0,0,206,0,0,0,0,0,2,0,0,586,0,0,0,0,0,0,0,0,0,0,942,11212,0
29,0,14,25,25,0,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,0,1082
