,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,5513,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,0,21190,161,198,0,0,39,0,0,0,0,0,24,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
2,0,316,12904,2668,0,0,7,0,0,2,0,0,4,0,0,0,0,3,5,0,0,0,36,0,0,5,11,0,0,29
3,0,567,598,12856,0,0,10,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,3,22,0,6,1,0,0,0
4,0,0,0,0,1543,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,112,0,1,0,3074,31,0,0,0,5,0,0,0,0,0,0,0,0,0,12,0,4,1891,0,4,10,0,0,0
6,0,842,0,0,0,30,33724,0,0,2,0,0,10,0,0,0,0,2,0,0,0,0,0,7,0,0,15,0,0,0
7,0,0,0,0,0,0,0,5860,0,0,0,0,0,0,0,0,328,0,0,0,0,23,0,0,0,0,0,418,310,0
8,0,0,14,0,0,8,0,0,23598,0,0,0,12,0,0,0,0,592,0,0,0,0,0,0,2,0,0,0,0,0
9,0,1,0,2,0,0,1,0,0,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,1,0,0,0,2,0,0,0,7223,0,0,0,0,0,0,348,480,0,2,0,0,0,0,10,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,5784,0,809,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,17,48,3,0,2,34,0,32,0,2,0,20453,0,0,7,0,15,1,0,0,0,4,11,10,10,31,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,135,0,26318,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,83,0,2442,17691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,302,1,0,0,0,3,0,0,197,0,525,0,938,0,0,14552,0,172,906,0,2316,0,66,0,9042,431,108,0,0,0
16,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,6870,0,0,0,0,43,0,0,0,0,0,495,379,0
17,0,0,0,0,0,0,0,0,31,0,1964,0,15,0,0,0,0,18797,267,0,15,0,0,10,0,0,72,0,0,0
18,0,0,0,0,0,0,0,0,0,0,588,0,0,0,0,0,0,184,2255,0,0,0,1,1,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,22647,0,0,0,0,0,0,0,0,0,0
20,0,7,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,5642,0,2,0,0,20,75,1,0,0
21,0,0,0,0,0,0,0,6,0,0,0,1,0,154,5,0,100,0,0,0,0,1140,0,0,0,0,102,286,108,0
22,0,1,932,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,13407,1,0,5,0,0,0,10
23,0,3,128,3106,0,0,13,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,23,0,0,10,0,0,7
24,0,0,0,0,0,0,0,0,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,21065,0,59,0,0,0
25,14,28,1041,1042,0,0,48,0,5,12,0,0,65,0,0,0,0,1,0,0,0,0,2,20,7,3714,38,0,0,0
26,0,694,989,10,0,63,53,0,0,0,0,0,215,0,0,0,0,0,0,0,1,0,0,9,0,6,3701,0,0,0
27,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,590,0,0,0,0,44,0,0,0,0,0,10863,574,0
28,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,598,0,0,0,0,45,0,0,0,0,0,890,10878,0
29,0,13,0,4,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152
