,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,8215,4,0,0,0,0,0,0,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
1,0,31363,119,277,0,0,66,0,0,0,0,0,0,38,0,0,5,0,0,0,0,0,0,1,0,1,481,0,0,0,0
2,6,220,14026,3718,0,0,15,0,0,4,0,8,0,4,0,0,1,0,8,11,0,6,0,125,0,0,185,27,0,0,0
3,0,761,3364,16295,0,0,18,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,1,0,0,49,3,0,0,0
4,0,0,0,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,159,0,0,0,2867,3781,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,0,20,0,0,0
6,0,3751,0,0,0,0,25,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,18,0,0,0
7,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,294,0,0,0,0,32,0,0,0,0,0,8602,413,0
8,0,0,0,0,0,0,2,0,34616,0,0,2,0,14,0,0,0,0,862,0,0,0,0,0,0,0,0,1,0,0,0
9,0,0,0,0,0,0,0,0,0,1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,2,0,66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
11,0,2,7,0,0,0,53,0,0,0,0,9232,0,40,0,0,1,0,1015,774,0,22,0,0,6,4,17,67,0,0,0
12,0,0,0,0,0,0,0,0,0,0,1,0,46,0,8996,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,21,42,1,0,0,27,0,40,0,0,2,0,27373,0,0,0,0,23,4,0,2,0,3,1,2,31,11,0,0,0
14,0,0,0,0,0,0,0,0,0,0,4,0,203,0,36031,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,3,0,157,0,26975,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,3,2649,0,1,0,0,0,0,15430,0,0,0,0,736,0,6,0,0,5,0,0,0,0
17,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,9190,0,0,0,0,60,0,0,0,0,0,930,499,0
18,0,0,4,0,0,0,0,0,22,0,0,2231,0,1,0,0,0,0,20242,679,0,8,0,0,0,0,2,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,1017,0,0,0,0,0,0,38,3102,0,2,0,0,0,0,0,0,0,0,0
20,0,0,1,1210,0,0,0,0,0,0,0,0,0,0,0,0,19039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4778,402,0,0,0,8,0,0,0,0
22,0,0,0,0,0,0,0,12,0,0,0,0,0,0,219,1,0,613,0,0,0,490,739,0,0,0,0,0,233,230,0
23,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,17266,0,0,2,0,0,0,0
24,0,30,21,5,0,0,4373,0,0,0,0,0,0,26,0,0,0,0,2,0,0,0,0,2,205,0,22,3,0,0,10
25,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,28556,1,44,0,0,0
26,0,12,178,166,0,0,6,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,3,0,9,2801,0,0,0,0
27,0,185,113,0,0,760,175,0,0,0,0,0,0,0,0,0,0,0,0,4,0,42,0,1,0,1,680,4903,0,0,0
28,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,597,0,0,0,0,61,0,0,0,0,0,1424,16147,0
29,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,598,0,0,0,0,62,0,0,0,0,0,9056,7937,0
30,0,12,27,45,0,0,2,0,1,11,0,0,0,0,0,0,0,0,2,0,0,0,0,24,0,0,0,0,0,0,1434
