,precision,recall,f1-score,support
AMCREST WiFi Camera,1.0,1.0,1.0,5758.0
Amazon Alexa Echo Dot,1.0,1.0,1.0,21617.0
Amazon Alexa Echo Spot,0.7647021834281796,1.0,0.8666626591693806,15995.0
Amazon Alexa Echo Studio,1.0,1.0,1.0,14077.0
Amazon Plug,1.0,0.9993531694695988,0.9996764801035264,1546.0
Arlo Base Station,1.0,0.5920341946765106,0.7437043979173674,5147.0
Arlo Q Camera,1.0,0.00045043744405624694,0.0009004242665043357,34633.0
Atomi Coffee Maker,1.0,1.0,1.0,6941.0
Borun/Sichuan-AI Camera,0.9901095308157594,1.0,0.9950301885242535,24226.0
D-Link Mini Camera,1.0,1.0,1.0,1087.0
Eufy HomeBase 2,0.8692120416485049,1.0,0.9128258783310497,8067.0
Globe Lamp ESP_B1680C,1.0,1.0,1.0,6728.0
Google Nest Mini,0.9987462362707378,1.0,0.9993722927068355,20683.0
Gosund Plug,1.0,1.0,1.0,26984.0
Gosund Socket,1.0,1.0,1.0,20217.0
HeimVision Smart WiFi Camera,1.0,0.4469099888373981,0.550768026444411,29563.0
HeimVision SmartLife Radio/Lamp,1.0,1.0,1.0,7878.0
Home Eye Camera,1.0,0.9987720209701034,0.9993856332703214,21173.0
Luohe Cam Dog,1.0,0.9896995708154506,0.9948182564821882,3029.0
Nest Indoor Camera,1.0,0.990899146795012,0.9954287723616545,22855.0
Netatmo Camera,0.4729701740602792,1.0,0.6046162732940692,5754.0
Netatmo Weather Station,1.0,1.0,1.0,1902.0
Philips Hue Bridge,1.0,1.0,1.0,14362.0
Ring Base Station,0.0,0.0,0.0,3297.0
SIMCAM 1S (AMPAKTec),1.0,1.0,1.0,21163.0
Smart Board,0.7078564011274292,0.7369536423841059,0.6667864344442376,6040.0
Sonos One Speaker,0.9683391331539319,0.9954743255004352,0.9817085185845045,5745.0
Teckin Plug,0.9995442124207999,1.0,0.9997720094994715,12276.0
Yutron Plug,1.0,0.9995555555555555,0.9997776857624938,12600.0
iRobot Roomba,1.0,0.9880851063829788,0.9940068493150684,1175.0
accuracy,0.8476782791920903,0.8476782791920903,0.8476782791920903,0.8476782791920903
macro avg,0.9257159970975207,0.8912729052943733,0.8768413593492447,382518.0
weighted avg,0.9650584886939754,0.8476782791920903,0.843126301837638,382518.0
